"Project","Primary","trackID","From","To","Type","Ownership","Note","Connected","modin","modout","status"
"Iowa","Bighorn Rd","BHRN02","Pops' driveway","US 56","Gravel","Public",NA,"BHRN01, NA",2025-02-25 12:58:57.740551,2025-02-25 13:01:26.122456,"EXISTING"
"Iowa","Brush Creek Canyon SP","BRCC01","Park Entrance","Parking area","Gravel","Public",NA,"NA, BRCC02, BRCC05",2024-12-07 16:31:27.352539,2024-12-07 16:47:16.060198,"EXISTING"
"Iowa","Brush Creek Canyon SP","BRCC02","Parking area","Start of deer trail","Trail","Public",NA,"BRCC01, BRCC05, BRCC03",2024-12-07 16:31:33.230484,2024-12-07 16:47:16.09717,"EXISTING"
"Iowa","Brush Creek Canyon SP","BRCC03","Start of deer trail","Trail to overlook","Trail","Public",NA,"BRCC02, BRCC04, BRCC05",2024-12-07 16:31:39.585979,2024-12-07 16:47:16.137131,"EXISTING"
"Iowa","Brush Creek Canyon SP","BRCC04","Trail to overlook","Overlook","Trail","Public",NA,"BRCC03, BRCC05, NA",2024-12-07 16:31:45.830286,2024-12-07 16:47:16.171127,"EXISTING"
"Iowa","Brush Creek Canyon SP","BRCC05","Parking area","Trail to overlook","Trail","Public",NA,"BRCC01, BRCC02, BRCC03, BRCC04",2024-12-07 16:31:52.21768,2024-12-07 16:47:16.232077,"EXISTING"
"Iowa","Dunning Springs Connector","DNGSC01","Dunning Springs Tr","Wold's Peak Tr","Trail","Public",NA,"DNGSP01, DNGSP02, DNGSP03, NA",2023-01-30 12:04:51.71924,2023-01-30 12:20:10.533493,"EXISTING"
"Iowa","Dunning Springs Tr","DNGSP01","Ice Cave Rd","Dunning Springs Connector","Paved","Public",NA,"NA, DNGSP02, DNGSP03, DNGSC01",2023-01-30 12:04:43.167105,2023-01-30 12:20:10.565052,"EXISTING"
"Iowa","Dunning Springs Tr","DNGSP02","Dunning Springs Connector","Dunning Springs","Trail","Public",NA,"DNGSP01, DNGSP03, DNGSC01, NA",2023-01-30 12:05:04.188978,2023-01-30 12:20:10.596033,"EXISTING"
"Iowa","Dunning Springs Tr","DNGSP03","Dunning Springs Connector","Dunning Springs Overlook","Trail","Public",NA,"DNGSP01, DNGSP02, DNGSC01, NA",2023-01-30 12:05:11.220436,2023-01-30 12:20:10.626017,"EXISTING"
"Iowa","Dutton's Cave CP (Lower)","DTNCL01","Parking area","Trail to cave","Trail","Public",NA,"DTNCL05, DTNCL02, DTNCL03",2024-12-10 09:30:55.806898,2024-12-10 10:24:06.823946,"EXISTING"
"Iowa","Dutton's Cave CP (Lower)","DTNCL02",NA,"Cave","Trail","Public",NA,"DTNCL01, DTNCL03, NA",2024-12-10 09:31:00.801018,2024-12-10 10:24:06.859941,"EXISTING"
"Iowa","Dutton's Cave CP (Lower)","DTNCL03","Trail to cave","Deer trail begins","Trail","Public",NA,"DTNCL01, DTNCL02, DTNCL04",2024-12-10 09:31:05.62149,2024-12-10 10:24:06.896917,"EXISTING"
"Iowa","Dutton's Cave CP (Lower)","DTNCL04","Deer trail begins","Road","Trail","Public",NA,"DTNCL03, DTNCL05",2024-12-10 09:31:11.143629,2024-12-10 10:24:06.931898,"EXISTING"
"Iowa","Dutton's Cave CP (Lower)","DTNCL05","Deer trail ends","Parking area","Trail","Public",NA,"DTNCL04, DTNCL01",2024-12-10 09:31:16.584688,2024-12-10 10:24:06.968864,"EXISTING"
"Iowa","Dutton's Cave CP (Upper)","DTNCU01","Campground","Split in trail","Trail","Public",NA,"DTNCU03, DTNCU02, DTNCU03",2024-12-10 09:31:21.658154,2024-12-10 10:24:07.002844,"EXISTING"
"Iowa","Dutton's Cave CP (Upper)","DTNCU02","Split in trail","Cave overlook","Trail","Public",NA,"DTNCU01, DTNCU03, NA",2024-12-10 09:31:26.505594,2024-12-10 10:24:07.03882,"EXISTING"
"Iowa","Dutton's Cave CP (Upper)","DTNCU03","Split in trail","Campground","Trail","Public",NA,"DTNCU02, DTNCU03, DTNCU01",2024-12-10 09:31:33.023642,2024-12-10 10:24:07.074833,"EXISTING"
"Iowa","Echo Valley Environmental Nature Trail","EVET01","Parking area (near Echo Valley SP)","Echo Valley SP road","Trail","Public",NA,"NA, EVET02",2023-01-26 20:04:09.045494,2023-01-26 20:58:36.192375,"EXISTING"
"Iowa","Echo Valley Environmental Nature Trail","EVET02","Echo Valley SP road","Unnamed","Trail","Public",NA,"EVET01, EVET03",2023-01-26 20:04:17.021969,2023-01-26 20:58:36.231352,"EXISTING"
"Iowa","Echo Valley Environmental Nature Trail","EVET03","Unnamed","Glover's Creek trail","Trail","Public",NA,"EVET02, EVET04, EVGLVR01",2023-01-26 20:04:23.812748,2023-01-26 20:58:36.27033,"EXISTING"
"Iowa","Echo Valley Environmental Nature Trail","EVET04","Glover's Creek trail","Picnic area","Trail","Public",NA,"EVET03, EVGLVR01, EVET05",2023-01-26 20:04:31.665022,2023-01-26 20:58:36.30431,"EXISTING"
"Iowa","Echo Valley Environmental Nature Trail","EVET05","Picnic area","Parking area","Trail","Public",NA,"EVET04, NA",2023-01-26 20:04:39.580698,2023-01-26 20:58:36.354282,"EXISTING"
"Iowa","Echo Valley SP - Glover's Tr","EVGLVR01","Echo Valley Environmental Nature Trail","Glover's Creek parking","Trail","Public",NA,"EVET03, EVET04, NA",2024-04-03 08:37:21.763609,2024-04-03 09:20:37.801031,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS01","Picnic area","Mounds (start)","Trail","Public",NA,"FFMDS05, FFMDS02",2024-12-09 09:08:14.853758,2024-12-09 09:41:42.728327,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS02","Mounds (start)","Mounds (end)","Trail","Public",NA,"FFMDS01, FFMDS03",2024-12-09 09:08:28.57873,2024-12-09 09:41:42.762316,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS03","Mounds (end)","Hwy 26","Trail","Public",NA,"FFMDS02, NA",2024-12-09 09:08:34.222389,2024-12-09 09:41:42.800282,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS05",NA,NA,"Trail","Public",NA,"FFMDS01, FFMDS06, FFMDS07",2024-12-09 09:08:39.687519,2024-12-09 09:41:42.832264,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS06",NA,NA,"Trail","Public",NA,"FFMDS05, FFMDS07, FFMDS07, FFMDS10",2024-12-09 09:08:46.253633,2024-12-09 09:41:42.878237,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS07",NA,NA,"Trail","Public",NA,"FFMDS05, FFMDS06, FFMDS06, FFMDS10",2024-12-09 09:08:52.114981,2024-12-09 09:41:42.915216,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS10",NA,NA,"Trail","Public",NA,"FFMDS06, FFMDS07, FFMDS11",2024-12-09 09:08:57.846897,2024-12-09 09:41:42.953194,"EXISTING"
"Iowa","Fish Farm Mounds SP","FFMDS11",NA,NA,"Trail","Public",NA,"FFMDS10, FFMDS10",2024-12-09 09:09:03.953144,2024-12-09 09:41:43.001167,"EXISTING"
"Iowa","Gilbertson Park Loop 1","GPLOOP01","Gilbertson Education Center parking","Gilbertson Education Center parking","Trail","Public","Mix of many trails, could be split up","NA, NA",2024-04-03 09:14:27.901251,2024-04-03 09:20:37.90797,"EXISTING"
"Iowa","Gilbertson Park Spur","GPSPUR01",NA,"Cty Hwy B64","Trail","Public",NA,"NA, NA",2024-04-03 09:14:37.799475,2024-04-03 09:20:37.948948,"EXISTING"
"Iowa","Gilbertson Park Spur","GPSPUR02",NA,"Private land boundary","Trail","Public","All-weather trail","NA, NA",2024-04-03 09:14:45.020947,2024-04-03 09:20:38.0329,"EXISTING"
"Iowa","Grant Wood Tr","GRWD40","44th St","Hwy 13/151 Tunnel","Paved","Public",NA,"NA, GRWD41",2023-01-29 12:39:33.748911,2023-01-30 07:50:19.627161,"EXISTING"
"Iowa","Grant Wood Tr","GRWD41","Hwy 13/151 Tunnel","62nd St parking","Paved","Public",NA,"GRWD40, GRWD42",2023-01-29 12:39:41.447992,2023-01-30 07:50:19.660145,"EXISTING"
"Iowa","Grant Wood Tr","GRWD42","62nd St parking","Waldo's Rock Park","Paved","Public",NA,"GRWD41, GRWD43",2023-01-29 12:40:02.54776,2023-01-30 07:50:19.691124,"EXISTING"
"Iowa","Grant Wood Tr","GRWD43","Waldo's Rock Park","Hindman Rd","Paved","Public",NA,"GRWD42, GRWD44",2023-01-29 12:39:26.398346,2023-01-30 07:50:19.731115,"EXISTING"
"Iowa","Grant Wood Tr","GRWD44","Hindman Rd","Oxley Rd","Paved","Public",NA,"GRWD43, NA",2023-01-29 12:39:49.616436,2023-01-30 07:50:19.79508,"EXISTING"
"Iowa","Osborne Park North","IAOSBN01","North parking area",NA,"Trail","Public",NA,"IAOSBN02, IAOSBN02, IAOSBN03",2025-04-02 15:15:24.975149,2025-04-02 15:39:03.127323,"EXISTING"
"Iowa","Osborne Park North","IAOSBN02","North parking area",NA,"Trail","Public",NA,"IAOSBN01, IAOSBN01, IAOSBN03",2025-04-02 15:15:29.991095,2025-04-02 15:39:03.334202,"EXISTING"
"Iowa","Osborne Park North","IAOSBN03",NA,NA,"Trail","Public",NA,"IAOSBN01, IAOSBN02, IAOSBN04, IAOSBN05",2025-04-02 15:15:34.967869,2025-04-02 15:39:03.367184,"EXISTING"
"Iowa","Osborne Park North","IAOSBN04",NA,NA,"Trail","Public",NA,"IAOSBN03, IAOSBN05, IAOSBN05, IAOSBN06",2025-04-02 15:15:40.501078,2025-04-02 15:39:03.404119,"EXISTING"
"Iowa","Osborne Park North","IAOSBN05",NA,NA,"Trail","Public",NA,"IAOSBN03, IAOSBN04, IAOSBN04, IAOSBN06",2025-04-02 15:15:45.75786,2025-04-02 15:39:03.438112,"EXISTING"
"Iowa","Osborne Park North","IAOSBN06",NA,NA,"Trail","Public",NA,"IAOSBN04, IAOSBN05, IAOSBN07, IAOSBN08",2025-04-02 15:15:50.834349,2025-04-02 15:39:03.474081,"EXISTING"
"Iowa","Osborne Park North","IAOSBN07",NA,NA,"Trail","Public",NA,"IAOSBN06, IAOSBN08, IAOSBN09, IAOSBN99",2025-04-02 15:15:56.0648,2025-04-02 15:39:03.512058,"EXISTING"
"Iowa","Osborne Park North","IAOSBN08",NA,NA,"Trail","Public",NA,"IAOSBN07, IAOSBN08, IAOSBN09, IAOSBN98",2025-04-02 15:16:01.795181,2025-04-02 15:39:03.550035,"EXISTING"
"Iowa","Osborne Park North","IAOSBN09",NA,NA,"Trail","Public",NA,"IAOSBN07, IAOSBN99, IAOSBN08, IAOSBN98",2025-04-02 15:16:07.275045,2025-04-02 15:39:03.590033,"EXISTING"
"Iowa","Osborne Park North","IAOSBN98",NA,"Cord Cemetary","Trail","Public",NA,"IAOSBN08, IAOSBN09, NA",2025-04-02 15:16:12.765285,2025-04-02 15:39:03.62701,"EXISTING"
"Iowa","Osborne Park North","IAOSBN99",NA,"Old quarry","Trail","Public",NA,"IAOSBN07, IAOSBN09, NA",2025-04-02 15:16:17.696684,2025-04-02 15:39:03.664984,"EXISTING"
"Iowa","Osborne Park South","IAOSBS01","Visitor Center parking area",NA,"Trail","Public",NA,"NA, IAOSBS02",2025-04-02 15:16:22.817877,2025-04-02 15:39:03.711943,"EXISTING"
"Iowa","Osborne Park South","IAOSBS02",NA,NA,"Trail","Public",NA,"IAOSBS01, IAOSBS03, IAOSBS04, IAOSBS09",2025-04-02 15:16:27.693415,2025-04-02 15:39:03.750923,"EXISTING"
"Iowa","Osborne Park South","IAOSBS03",NA,NA,"Trail","Public",NA,"IAOSBS02, IAOSBS04, IAOSBS09, IAOSBS05",2025-04-02 15:16:33.842945,2025-04-02 15:39:03.787914,"EXISTING"
"Iowa","Osborne Park South","IAOSBS04",NA,NA,"Trail","Public",NA,"IAOSBS02, IAOSBS03, IAOSBS09, IAOSBS05",2025-04-02 15:16:39.274332,2025-04-02 15:39:03.822895,"EXISTING"
"Iowa","Osborne Park South","IAOSBS05",NA,NA,"Trail","Public",NA,"IAOSBS04, IAOSBS03",2025-04-02 15:16:44.773186,2025-04-02 15:39:03.860872,"EXISTING"
"Iowa","Osborne Park South","IAOSBS09",NA,"Volga River","Trail","Public",NA,"IAOSBS02, IAOSBS03, IAOSBS04, NA",2025-04-02 15:16:50.073223,2025-04-02 15:39:03.895838,"EXISTING"
"Iowa","Horseshoe Falls Rd","IAPNCRDG01","Wildlife Viewing parking area","Picnic Area Spur","Paved","Public",NA,"IAPNCRDG09, IAPNCRDG02, IAPNCRDG03",2025-04-02 10:40:22.98802,2025-04-02 10:56:51.882103,"EXISTING"
"Iowa","Picnic Area Spur","IAPNCRDG02",NA,NA,"Paved","Public",NA,"IAPNCRDG01, IAPNCRDG03, IAPNCRDG01, IAPNCRDG03",2025-04-02 10:40:28.151558,2025-04-02 10:56:51.920063,"EXISTING"
"Iowa","Horseshoe Falls Rd","IAPNCRDG03","Picnic Area Spur","Wapsi River Nature Tr","Paved","Public",NA,"IAPNCRDG01, IAPNCRDG02, IAPNCRDG04",2025-04-02 10:40:32.726566,2025-04-02 10:56:51.967937,"EXISTING"
"Iowa","Wapsi River Nature Tr","IAPNCRDG04","Horseshoe Falls Rd","Central City Tr","Trail","Public",NA,"IAPNCRDG03, IAPNCRDG05",2025-04-02 10:40:37.511318,2025-04-02 10:56:52.029335,"EXISTING"
"Iowa","Central City Tr","IAPNCRDG05","Wapsi River Nature Tr","Main St","Trail","Public",NA,"IAPNCRDG04, IAPNCRDG06",2025-04-02 10:40:42.190481,2025-04-02 10:56:52.06926,"EXISTING"
"Iowa","Main St","IAPNCRDG06","Central City Tr","W Maple St","Paved","Public",NA,"IAPNCRDG05, IAPNCRDG07",2025-04-02 10:40:47.295034,2025-04-02 10:56:52.124313,"EXISTING"
"Iowa","W Maple St","IAPNCRDG07","Main St","Maine Ridge Rd","Paved","Public",NA,"IAPNCRDG06, IAPNCRDG08",2025-04-02 10:40:52.048851,2025-04-02 10:56:52.160494,"EXISTING"
"Iowa","Maine Ridge Rd","IAPNCRDG08","W Maple St","Horseshoe Falls Rd","Paved","Public",NA,"IAPNCRDG07, IAPNCRDG09",2025-04-02 10:40:57.065535,2025-04-02 10:56:52.197733,"EXISTING"
"Iowa","Horseshoe Falls Rd","IAPNCRDG09","Maine Ridge Rd","Wildlife Viewing parking area","Paved","Public",NA,"IAPNCRDG08, IAPNCRDG01",2025-04-02 10:41:03.223553,2025-04-02 10:56:52.234911,"EXISTING"
"Iowa","Bridal Veil Falls Tr","PKSBRDL02","Mississippi River Overlook","E Hickory Ridge Tr","Trail","Public",NA,"NA, PKSHKRYE02",2025-03-24 16:19:06.008455,2025-03-24 16:19:41.506495,"EXISTING"
"Iowa","E Hickory Ridge Tr","PKSHKRYE02","Bridal Veil Falls Tr","Spur to Hickory Ridge Overlook","Trail","Public",NA,"PKSBRDL02, PKSHKRYE03, PKSHKRYW01",2025-03-24 16:19:10.925077,2025-03-24 16:19:41.548599,"EXISTING"
"Iowa","E Hickory Ridge Tr","PKSHKRYE03","W Hickory Ridge Tr","Hickory Ridge Overlook","Trail","Public",NA,"PKSHKRYE02, PKSHKRYW01, NA",2025-03-24 16:19:15.6276,2025-03-24 16:19:41.585609,"EXISTING"
"Iowa","W Hickory Ridge Tr","PKSHKRYW01","Weeping Rock Tr","Spur to Hickory Ridge Overlook","Trail","Public",NA,"PKSWPNGR02, PKSHKRYE02, PKSHKRYE03",2025-03-24 16:19:21.541044,2025-03-24 16:19:41.637589,"EXISTING"
"Iowa","Weeping Rock Tr","PKSWPNGR01","Parking area","E Hickory Ridge Tr","Trail","Public",NA,"NA, PKSWPNGR02",2025-03-24 16:19:27.117895,2025-03-24 16:19:41.681902,"EXISTING"
"Iowa","Weeping Rock Tr","PKSWPNGR02","E Hickory Ridge Tr","W Hickory Ridge Tr","Trail","Public",NA,"PKSWPNGR01, PKSHKRYW01",2025-03-24 16:19:32.006157,2025-03-24 16:19:41.729881,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT01","Parking area",NA,"Trail","Public",NA,"PLPT04, PLPT02, PLPT05",2023-01-25 20:29:49.211561,2023-01-25 21:37:46.76173,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT02",NA,NA,"Trail","Public",NA,"PLPT01, PLPT05, PLPT03, PLPT06",2023-01-25 20:29:55.969387,2023-01-25 21:37:46.80171,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT03",NA,NA,"Trail","Public",NA,"PLPT02, PLPT06, PLPT04, PLPT07",2023-01-25 20:29:42.330723,2023-01-25 21:37:46.841705,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT04",NA,"Parking area","Trail","Public",NA,"PLPT03, PLPT07, PLPT01",2023-01-25 20:29:07.635998,2023-01-25 21:37:46.8897,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT05","Parking area",NA,"Trail","Public",NA,"NA, PLPT01, PLPT02",2023-01-25 20:29:23.201651,2023-01-25 21:37:46.9217,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT06",NA,NA,"Trail","Public",NA,"PLPT02, PLPT03, PLPT07, PLPT08",2023-01-25 20:29:29.980202,2023-01-25 21:37:46.958946,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT07",NA,NA,"Trail","Public",NA,"PLPT06, PLPT08, PLPT03, PLPT04",2023-01-25 21:14:13.061295,2023-01-25 21:37:47.034538,"EXISTING"
"Iowa","Pulpit Rock Tr","PLPT08",NA,"Private Road","Trail","Public",NA,"PLPT07, NA",2023-01-25 20:29:36.272074,2023-01-25 21:37:47.110178,"EXISTING"
"Iowa","Pony Hollow Tr","PNYH01","South High St (Elkader)","Grape Rd","Trail","Public","Can be continued from Grape Rd","NA, NA",2023-01-29 12:23:22.252045,2023-01-30 07:50:19.829426,"EXISTING"
"Iowa","Stairway to Heaven Tr","SWHVN01","Ice Cave Rd","Ice Cave Tr","Trail","Public","Will need to be split when more trails are added","NA, NA",2023-01-30 12:04:57.946238,2023-01-30 12:20:10.660997,"EXISTING"
"Iowa","Volga River SP -- Depot Tr","VRDPT01","Archery field parking lot","Archery field parking lot","Trail","Public","Could be split up","NA, NA",2024-04-03 08:30:32.32423,2024-04-03 09:20:38.140839,"EXISTING"
"Iowa","Volga River SP -- Orchard Tr","VRORC01","I Avenue","I Avenue","Trail","Public","Could be split up","NA, NA",2024-04-03 08:30:17.497009,2024-04-03 09:20:38.218794,"EXISTING"
"Iowa","Volga River SP -- Ridge Tr","VRRDG01","Ivy Rd","Ivy Rd","Trail","Public","Could be split up","NA, NA",2024-04-03 08:30:23.572903,2024-04-03 09:20:38.306742,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM01","Visitor Center","Eagle Rock Tr","Trail","Public",NA,"NA, IAEFFM02, IAEFFM05",2026-01-19 10:13:23.04973,2026-01-19 10:47:46.276711,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM02","Main Tr","Eagle Rock Overlook","Trail","Public",NA,"IAEFFM01, IAEFFM05, IAEFFM03",2026-01-19 10:13:29.394751,2026-01-19 10:47:46.303375,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM03","Eagle Rock Overlook","Fire Point Overlook","Trail","Public",NA,"IAEFFM02, IAEFFM04",2026-01-19 10:13:34.528669,2026-01-19 10:47:46.333109,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM04","Fire Point Overlook","Eagle Point Tr","Trail","Public",NA,"IAEFFM03, IAEFFM05, IAEFFM06",2026-01-19 10:13:40.0945,2026-01-19 10:47:46.358393,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM05","Eagle Rock Tr","Fire Point Tr","Trail","Public",NA,"IAEFFM01, IAEFFM02, IAEFFM04, IAEFFM06",2026-01-19 10:13:44.925871,2026-01-19 10:47:46.387817,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM06","Fire Point Tr","Fire Point","Trail","Public",NA,"IAEFFM04, IAEFFM05, IAEFFM07",2026-01-19 10:13:49.864748,2026-01-19 10:47:46.416098,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM07","Fire Point","Twin Views Tr","Trail","Public",NA,"IAEFFM06, IAEFFM08, IAEFFM09",2026-01-19 10:13:54.854128,2026-01-19 10:47:46.464378,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM08","Main Tr","Split to Twin Views","Trail","Public",NA,"IAEFFM07, IAEFFM09, IAEFFM08A, IAEFFM08B",2026-01-19 10:13:59.629683,2026-01-19 10:47:46.496357,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM08A","Twin Views Tr","Twin Views South","Trail","Public",NA,"IAEFFM08, IAEFFM08B, NA",2026-01-19 10:14:04.751226,2026-01-19 10:47:46.520111,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM08B","Twin Views Tr","Twin Views North","Trail","Public",NA,"IAEFFM08, IAEFFM08A, NA",2026-01-19 10:14:09.753075,2026-01-19 10:47:46.540096,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM09","Twin Views Tr","Third Scenic View Tr","Trail","Public",NA,"IAEFFM07, IAEFFM08, IAEFFM10",2026-01-19 10:14:14.870974,2026-01-19 10:47:46.569818,"EXISTING"
"Iowa","Effigy Mounds Natonal Monument","IAEFFM10","Main Tr","Third Scenic View","Trail","Public",NA,"IAEFFM09, NA",2026-01-19 10:14:19.857471,2026-01-19 10:47:46.597351,"EXISTING"
"Iowa","Oneonta Tr","IADCRHONE01","Oneonta Dr parking","Oneonta Tr (Alt)","Trail","Public",NA,"NA, IADCRHONE02, IADCRHONE09",2026-01-20 09:15:37.978928,2026-01-20 10:15:21.736387,"EXISTING"
"Iowa","Oneonta Tr","IADCRHONE02","Oneonta Tr (Alt)","Fifth St","Trail","Public",NA,"IADCRHONE01, IADCRHONE09, IADRCHFTH99",2026-01-20 09:15:47.44935,2026-01-20 10:15:21.798311,"EXISTING"
"Iowa","Oneonta Tr (Alt)","IADCRHONE09","Oneonta Tr","College St","Trail","Public",NA,"IADCRHONE01, IADCRHONE02, IADCRHCLG99",2026-01-20 09:15:57.361778,2026-01-20 10:15:21.840719,"EXISTING"
"Iowa","Fifth St","IADCRHFTH99","Oneonta Tr","Ice Cave Rd","Paved","Public",NA,"IADCRHONE02, IADRCHICV01",2026-01-20 09:16:33.568348,2026-01-20 10:15:21.863516,"EXISTING"
"Iowa","Ice Cave Rd","IADCRHICV01","Fifth St","Ice Cave Spur","Paved","Public",NA,"IADRCHFTH99, IADRCHICV02, IADRCHICV09",2026-01-20 09:16:27.600653,2026-01-20 10:15:21.893347,"EXISTING"
"Iowa","Ice Cave Rd","IADCRHICV02","Ice Cave Spur","Dunning Springs Rd","Paved","Public",NA,"IADRCHICV01, IADRCHICV09, IADRCHICV03, DNGSP01",2026-01-20 09:16:22.236055,2026-01-20 10:15:21.934301,"EXISTING"
"Iowa","Ice Cave Rd","IADCRHICV03","Dunning Springs Rd","College St","Paved","Public",NA,"IADRCHICV02, DNGSP01, IADCRHCLG99",2026-01-20 09:16:16.570827,2026-01-20 10:15:21.962654,"EXISTING"
"Iowa","Ice Cave Spur","IADCRHICV09","Ice Cave Rd","Ice Cave","Trail","Public",NA,"IADRCHICV01, IADRCHICV02, NA",2026-01-20 09:16:09.90646,2026-01-20 10:15:21.985022,"EXISTING"
"Iowa","College St","IADCRHCLG99","Ice Cave Rd","Oneonta Tr (Alt)","Paved","Public",NA,"IADRCHICV03, IADCRHONE09",2026-01-20 09:16:39.298862,2026-01-20 10:15:22.013836,"EXISTING"
"Iowa","Cedar Valley Nature Tr","IACVNT51","County Home Rd","W Main St","Trail","Public",NA,"NA, NA",2026-01-20 12:42:12.114906,NA,"NEW"
